lemma,form,gold_upos,pred_upos,purity,entropy,rival,distribution,in_train,train_freq,pos_err,log_freq
uç,uçup,VERB,VERB,,,,,True,4,0,1.6094379124341003
gel,gelen,VERB,VERB,1.0,0.0,,VERB: 1.00,True,166,0,5.117993812416755
ve,ve,CCONJ,CCONJ,0.23925769350174309,2.411623002364367,NUM,"NUM: 0.34, CCONJ: 0.24, ADJ: 0.14, DET: 0.11, PRON: 0.09, PROPN: 0.06",True,359,0,5.886104031450156
insan,insanı,NOUN,NOUN,0.6842686317549259,0.8996789321325918,ADJ,"NOUN: 0.68, ADJ: 0.32",True,68,0,4.23410650459726
hışır,hışır,ADV,ADV,,,,,False,0,0,0.0
hışır,hışır,NOUN,NOUN,,,,,False,0,0,0.0
kaşın,kaşındıran,VERB,VERB,,,,,False,0,0,0.0
yal,yal,NOUN,NOUN,,,,,False,0,0,0.0
toz,tozlarını,NOUN,NOUN,,,,,False,0,0,0.0
kokla,kokladıkları,VERB,VERB,,,,,False,0,0,0.0
Mihalıcık,Mihalıcık,PROPN,PROPN,,,,,False,0,0,0.0
köy,Köyü,NOUN,NOUN,,,,,True,7,0,2.0794415416798357
yer,yerine,NOUN,NOUN,0.6105573897718891,0.964438903111094,ADJ,"NOUN: 0.61, ADJ: 0.39",True,111,0,4.718498871295094
",",",",PUNCT,PUNCT,,,,,True,2285,0,7.734558844354756
şimdi,şimdi,ADV,ADV,0.22752642581986968,1.694646457999899,PRON,"PRON: 0.56, ADV: 0.23, CCONJ: 0.14, PROPN: 0.05",True,36,0,3.6109179126442243
Sapanca,Sapanca'nın,PROPN,PROPN,,,,,False,0,0,0.0
hanımeli,hanımeli,NOUN,NOUN,,,,,False,0,0,0.0
koku,koku,NOUN,NOUN,,,,,True,4,0,1.6094379124341003
li,lu,ADP,ADP,0.2797323618856777,2.3836488217196035,AUX,"AUX: 0.30, ADP: 0.28, CCONJ: 0.23, NUM: 0.08",True,182,0,5.209486152841421
durgun,durgun,ADJ,ADJ,,,,,True,1,0,0.6931471805599453
mavi,mavi,ADJ,ADJ,,,,,True,2,0,1.0986122886681098
göl,göle,NOUN,NOUN,,,,,True,1,0,0.6931471805599453
bak,bakan,VERB,VERB,1.0,0.0,,VERB: 1.00,True,85,0,4.454347296253507
dubleks,dubleks,NOUN,NOUN,,,,,False,0,0,0.0
ev,evine,NOUN,NOUN,0.2165987183589658,2.0343315049689665,PRON,"PRON: 0.45, NOUN: 0.22, PROPN: 0.14, ADV: 0.11, ADJ: 0.08",True,113,0,4.736198448394496
gel,gelebilmek,VERB,VERB,1.0,0.0,,VERB: 1.00,True,166,0,5.117993812416755
için,için,ADP,ADP,0.4371344784042817,1.7284041476856495,AUX,"ADP: 0.44, AUX: 0.27, CCONJ: 0.25",True,159,0,5.075173815233827
",",",",PUNCT,PUNCT,,,,,True,2285,0,7.734558844354756
kolay,kolay,ADJ,ADJ,0.05305027922457994,2.006643736694274,PRON,"PRON: 0.45, ADV: 0.21, PROPN: 0.19, NOUN: 0.10, ADJ: 0.05",True,13,0,2.6390573296152584
değil,değil,AUX,AUX,0.684685125302444,0.8992136021504445,VERB,"AUX: 0.68, VERB: 0.32",True,72,0,4.290459441148391
işte,işte,ADV,ADV,0.11734689772862172,2.034632031144819,PRON,"PRON: 0.41, CCONJ: 0.29, PROPN: 0.15, ADV: 0.12",True,18,0,2.9444389791664403
",",",",PUNCT,PUNCT,,,,,True,2285,0,7.734558844354756
böyle,böyle,ADV,ADV,0.158683827175278,1.5460276291544226,PRON,"PRON: 0.66, ADV: 0.16, PROPN: 0.07, ADJ: 0.06, NOUN: 0.05",True,35,0,3.58351893845611
gece,gece,ADV,ADV,,,,,True,2,0,1.0986122886681098
gündüz,gündüz,NOUN,NOUN,,,,,True,3,0,1.3862943611198906
çalış,çalışmak,VERB,VERB,0.650530576282453,1.1285592750273743,CCONJ,"VERB: 0.65, CCONJ: 0.30",True,64,0,4.174387269895637
gerek,gerekiyordu,VERB,VERB,0.5748381538387066,1.4766281055453563,CCONJ,"VERB: 0.57, CCONJ: 0.30, NOUN: 0.07, ADJ: 0.06",True,47,0,3.871201010907891
.,.,PUNCT,PUNCT,,,,,True,3283,0,8.096817470572319
çarp,Çarpılırsın,VERB,VERB,,,,,True,7,0,2.0794415416798357
.,.,PUNCT,PUNCT,,,,,True,3283,0,8.096817470572319
tüketici,Tüketici,NOUN,NOUN,,,,,True,2,0,1.0986122886681098
kredi,kredisinin,NOUN,NOUN,0.0060854232819286475,1.8233904323480616,NUM,"NUM: 0.57, ADJ: 0.17, DET: 0.11, CCONJ: 0.08, PROPN: 0.06",True,12,0,2.5649493574615367
yabancı,yabancı,ADJ,ADJ,,,,,True,7,0,2.0794415416798357
para,para,NOUN,NOUN,0.23514448544243344,1.7957240914597472,PRON,"PRON: 0.48, NOUN: 0.24, PROPN: 0.15, ADJ: 0.13",True,27,0,3.332204510175204
birim,birimi,NOUN,NOUN,,,,,False,0,0,0.0
cins,cinsinden,ADJ,ADJ,,,,,True,2,0,1.0986122886681098
kullan,kullanılması,VERB,VERB,1.0,0.0,,VERB: 1.00,True,32,0,3.4965075614664802
durum,durumunda,NOUN,NOUN,0.8802789915430831,0.5285583806611713,ADJ,"NOUN: 0.88, ADJ: 0.12",True,34,0,3.5553480614894135
",",",",PUNCT,PUNCT,,,,,True,2285,0,7.734558844354756
geri,geri,ADV,ADV,,,,,True,2,0,1.0986122886681098
öde,ödemeye,VERB,VERB,1.0,0.0,,VERB: 1.00,True,19,0,2.995732273553991
ilişkin,ilişkin,ADP,ADP,0.680428459192524,1.2642720722408258,CCONJ,"ADP: 0.68, CCONJ: 0.23",True,12,0,2.5649493574615367
taksit,taksitlerin,NOUN,NOUN,,,,,True,3,0,1.3862943611198906
ve,ve,CCONJ,CCONJ,0.23925769350174309,2.411623002364367,NUM,"NUM: 0.34, CCONJ: 0.24, ADJ: 0.14, DET: 0.11, PRON: 0.09, PROPN: 0.06",True,359,0,5.886104031450156
toplam,toplam,NOUN,NOUN,,,,,True,1,0,0.6931471805599453
kredi,kredi,NOUN,NOUN,0.0060854232819286475,1.8233904323480616,NUM,"NUM: 0.57, ADJ: 0.17, DET: 0.11, CCONJ: 0.08, PROPN: 0.06",True,12,0,2.5649493574615367
tutar,tutarının,NOUN,NOUN,,,,,True,3,0,1.3862943611198906
hesapla,hesaplanmasında,VERB,VERB,,,,,False,0,0,0.0
",",",",PUNCT,PUNCT,,,,,True,2285,0,7.734558844354756
hangi,hangi,ADJ,ADJ,,,,,True,5,0,1.791759469228055
tarih,tarihte,NOUN,NOUN,0.6852014470842112,0.8986351291097746,ADJ,"NOUN: 0.69, ADJ: 0.31",True,31,0,3.4657359027997265
ki,ki,ADP,ADP,0.352272282719127,2.181690690995641,AUX,"ADP: 0.35, AUX: 0.28, CCONJ: 0.23, NUM: 0.08",True,217,0,5.384495062789089
kur,kurun,NOUN,NOUN,,,,,True,1,0,0.6931471805599453
dikkat,dikkate,NOUN,NOUN,0.6088085136107217,0.9655641535362572,ADJ,"NOUN: 0.61, ADJ: 0.39",True,15,0,2.772588722239781
al,alınacağına,VERB,VERB,1.0,0.0,,VERB: 1.00,True,169,0,5.135798437050262
ilişkin,ilişkin,ADP,ADP,0.680428459192524,1.2642720722408258,CCONJ,"ADP: 0.68, CCONJ: 0.23",True,12,0,2.5649493574615367
bilgi,bilginin,NOUN,NOUN,0.7731879277876431,0.7724124997453677,ADJ,"NOUN: 0.77, ADJ: 0.23",True,31,0,3.4657359027997265
sözleşme,sözleşmede,NOUN,NOUN,,,,,True,3,0,1.3862943611198906
yer,yer,NOUN,NOUN,0.6105573897718891,0.964438903111094,ADJ,"NOUN: 0.61, ADJ: 0.39",True,111,0,4.718498871295094
al,alması,VERB,VERB,1.0,0.0,,VERB: 1.00,True,169,0,5.135798437050262
koşul,koşulu,NOUN,NOUN,,,,,True,1,0,0.6931471805599453
getir,getiriliyor,VERB,VERB,1.0,0.0,,VERB: 1.00,True,42,0,3.7612001156935624
.,.,PUNCT,PUNCT,,,,,True,3283,0,8.096817470572319
o,O,DET,DET,0.6447660992254824,1.4376147671166477,NUM,"DET: 0.64, NUM: 0.18, ADJ: 0.13",True,113,0,4.736198448394496
sözcük,sözcüğü,NOUN,NOUN,0.6078995193599482,0.966141693155228,ADJ,"NOUN: 0.61, ADJ: 0.39",True,11,0,2.4849066497880004
",",",",PUNCT,PUNCT,,,,,True,2285,0,7.734558844354756
bugün,bugüne,NOUN,NOUN,0.022136295336893458,1.2503911124781508,PRON,"PRON: 0.66, ADV: 0.27, PROPN: 0.05",True,27,0,3.332204510175204
kadar,kadar,ADP,ADP,0.3692723596113412,1.6932259529300686,AUX,"AUX: 0.42, ADP: 0.37, CCONJ: 0.17",True,105,0,4.663439094112067
iç,içine,ADJ,ADJ,0.5266476463656918,0.9979501219428724,NOUN,"ADJ: 0.53, NOUN: 0.47",True,71,0,4.276666119016055
sıkış,sıkıştırıldığı,VERB,VERB,,,,,True,2,0,1.0986122886681098
ideolojik,ideolojik,ADJ,ADJ,,,,,True,8,0,2.1972245773362196
boyut,boyutunun,NOUN,NOUN,,,,,True,2,0,1.0986122886681098
dış,dışında,ADJ,ADJ,0.45413399165948337,1.2599142994957258,NOUN,"NOUN: 0.49, ADJ: 0.45, VERB: 0.06",True,12,0,2.5649493574615367
algıla,algılayarak,VERB,VERB,,,,,True,6,0,1.9459101490553132
de,diyorum,VERB,VERB,0.7089626585740004,0.8700574815901702,CCONJ,"VERB: 0.71, CCONJ: 0.29",True,295,0,5.69035945432406
ki,ki,CCONJ,CCONJ,0.1806152397797589,1.9747454841180783,AUX,"AUX: 0.51, CCONJ: 0.18, ADP: 0.18, ADV: 0.07",True,81,0,4.406719247264253
",",",",PUNCT,PUNCT,,,,,True,2285,0,7.734558844354756
toplum,toplumlar,NOUN,NOUN,0.48719944933490034,1.5094379631236532,PROPN,"NOUN: 0.49, PROPN: 0.28, ADJ: 0.23",True,16,0,2.833213344056216
da,da,CCONJ,CCONJ,0.13730810580889885,1.6721173968196932,AUX,"AUX: 0.44, ADP: 0.38, CCONJ: 0.14",True,275,0,5.62040086571715
",",",",PUNCT,PUNCT,,,,,True,2285,0,7.734558844354756
birey,bireyler,NOUN,NOUN,,,,,True,1,0,0.6931471805599453
de,de,CCONJ,CCONJ,0.13783772654910434,1.6723904656042283,AUX,"AUX: 0.44, ADP: 0.38, CCONJ: 0.14",True,326,0,5.7899601708972535
",",",",PUNCT,PUNCT,,,,,True,2285,0,7.734558844354756
yarın,yarına,NOUN,NOUN,,,,,True,7,0,2.0794415416798357
ait,ait,ADP,ADP,,,,,True,7,0,2.0794415416798357
plan,planlarıyla,NOUN,NOUN,,,,,True,8,0,2.1972245773362196
",",",",PUNCT,PUNCT,,,,,True,2285,0,7.734558844354756
tasarım,tasarımlarıyla,NOUN,NOUN,,,,,True,1,0,0.6931471805599453
",",",",PUNCT,PUNCT,,,,,True,2285,0,7.734558844354756
hayal,hayalleriyle,NOUN,NOUN,,,,,True,7,0,2.0794415416798357
sıçra,sıçrayarak,VERB,VERB,,,,,True,4,0,1.6094379124341003
geç,geçecekler,VERB,VERB,1.0,0.0,,VERB: 1.00,True,62,0,4.143134726391533
",",",",PUNCT,PUNCT,,,,,True,2285,0,7.734558844354756
dün,dünden,NOUN,NOUN,,,,,True,6,0,1.9459101490553132
yarın,yarına,NOUN,NOUN,,,,,True,7,0,2.0794415416798357
...,...,PUNCT,PUNCT,,,,,True,91,0,4.5217885770490405
telefon,Telefon,NOUN,NOUN,0.6896431117106226,0.8935849951313106,ADJ,"NOUN: 0.69, ADJ: 0.31",True,13,0,2.6390573296152584
çal,çalıyor,VERB,VERB,1.0,0.0,,VERB: 1.00,True,20,0,3.044522437723423
.,.,PUNCT,PUNCT,,,,,True,3283,0,8.096817470572319
boşver,Boşver,VERB,VERB,,,,,False,0,0,0.0
.,.,PUNCT,PUNCT,,,,,True,3283,0,8.096817470572319
yer,Yerimden,NOUN,NOUN,0.6105573897718891,0.964438903111094,ADJ,"NOUN: 0.61, ADJ: 0.39",True,111,0,4.718498871295094
fırla,fırladım,VERB,VERB,,,,,True,5,0,1.791759469228055
.,.,PUNCT,PUNCT,,,,,True,3283,0,8.096817470572319
nar,Nar,NOUN,NOUN,,,,,False,0,0,0.0
çiçek,çiçeği,NOUN,NOUN,,,,,True,1,0,0.6931471805599453
renk,renginde,NOUN,NOUN,,,,,True,9,0,2.302585092994046
ki,ki,ADP,ADP,0.352272282719127,2.181690690995641,AUX,"ADP: 0.35, AUX: 0.28, CCONJ: 0.23, NUM: 0.08",True,217,0,5.384495062789089
tırnak,tırnaklarıyla,NOUN,NOUN,,,,,True,1,0,0.6931471805599453
",",",",PUNCT,PUNCT,,,,,True,2285,0,7.734558844354756
o,o,DET,DET,0.6447660992254824,1.4376147671166477,NUM,"DET: 0.64, NUM: 0.18, ADJ: 0.13",True,113,0,4.736198448394496
uzun,uzun,ADJ,ADJ,0.12210348386186666,1.3877243018568113,DET,"DET: 0.53, NUM: 0.35, ADJ: 0.12",True,24,0,3.2188758248682006
beyaz,beyaz,ADJ,ADJ,0.08771521443795713,1.4066009842302882,DET,"DET: 0.63, NUM: 0.24, ADJ: 0.09",True,20,0,3.044522437723423
parmak,parmak,NOUN,NOUN,,,,,True,6,0,1.9459101490553132
li,lı,ADP,ADP,0.2797323618856777,2.3836488217196035,AUX,"AUX: 0.30, ADP: 0.28, CCONJ: 0.23, NUM: 0.08",True,182,0,5.209486152841421
el,elleri,NOUN,NOUN,0.685323078074829,0.8984985975836332,ADJ,"NOUN: 0.69, ADJ: 0.31",True,81,0,4.406719247264253
ben,bana,PRON,PRON,0.614767428544865,1.6599914502896118,ADV,"PRON: 0.61, ADV: 0.21, CCONJ: 0.08, PROPN: 0.06",True,310,0,5.739792912179234
sahip,sahibinden,NOUN,NOUN,0.3038164652958034,1.4036184408627501,ADJ,"ADJ: 0.55, NOUN: 0.30, VERB: 0.15",True,13,0,2.6390573296152584
çok,çok,ADV,ADV,0.33203987735528007,1.3405495937378578,PRON,"PRON: 0.59, ADV: 0.33, ADJ: 0.05",True,97,0,4.584967478670572
daha,daha,ADV,ADV,0.16216742905437215,2.279909832774521,PRON,"PRON: 0.30, CCONJ: 0.27, PROPN: 0.19, ADV: 0.16",True,127,0,4.852030263919617
yakın,yakın,ADJ,ADJ,0.15381550000503325,2.1107736313294096,PRON,"PRON: 0.43, NOUN: 0.18, ADJ: 0.15, PROPN: 0.14, ADV: 0.10",True,20,0,3.044522437723423
ve,ve,CCONJ,CCONJ,0.23925769350174309,2.411623002364367,NUM,"NUM: 0.34, CCONJ: 0.24, ADJ: 0.14, DET: 0.11, PRON: 0.09, PROPN: 0.06",True,359,0,5.886104031450156
tanı,tanıdık,VERB,ADJ,1.0,0.0,,VERB: 1.00,True,21,1,3.091042453358316
gel,geliyordu,VERB,VERB,1.0,0.0,,VERB: 1.00,True,166,0,5.117993812416755
;,;,PUNCT,PUNCT,,,,,True,84,0,4.442651256490317
o,onların,PRON,PRON,0.5961784524857141,1.6538184960634559,ADV,"PRON: 0.60, ADV: 0.24, CCONJ: 0.07, PROPN: 0.05",True,264,0,5.579729825986222
dokunuş,dokunuşlarını,NOUN,NOUN,,,,,False,0,0,0.0
",",",",PUNCT,PUNCT,,,,,True,2285,0,7.734558844354756
sahip,sahibinden,NOUN,NOUN,0.3038164652958034,1.4036184408627501,ADJ,"ADJ: 0.55, NOUN: 0.30, VERB: 0.15",True,13,0,2.6390573296152584
çok,çok,ADP,ADV,,,,,True,5,1,1.791759469228055
ben,benim,PRON,PRON,0.614767428544865,1.6599914502896118,ADV,"PRON: 0.61, ADV: 0.21, CCONJ: 0.08, PROPN: 0.06",True,310,0,5.739792912179234
istek,isteklerime,NOUN,NOUN,,,,,True,3,0,1.3862943611198906
uy,uyabildiklerini,VERB,VERB,,,,,True,9,0,2.302585092994046
",",",",PUNCT,PUNCT,,,,,True,2285,0,7.734558844354756
ben,benim,PRON,PRON,0.614767428544865,1.6599914502896118,ADV,"PRON: 0.61, ADV: 0.21, CCONJ: 0.08, PROPN: 0.06",True,310,0,5.739792912179234
emir,emirlerimle,NOUN,NOUN,,,,,False,0,0,0.0
hareket,hareket,NOUN,NOUN,0.46389258541889833,1.4825736885831595,ADJ,"NOUN: 0.46, ADJ: 0.36, VERB: 0.17",True,14,0,2.70805020110221
et,ettiklerini,VERB,VERB,0.021423477839648417,2.0747581498935594,AUX,"AUX: 0.33, ADP: 0.33, CCONJ: 0.23",True,260,0,5.564520407322694
bil,biliyordum,VERB,VERB,0.6930942464089043,1.0036086273143747,CCONJ,"VERB: 0.69, CCONJ: 0.28",True,101,0,4.624972813284271
ve,ve,CCONJ,CCONJ,0.23925769350174309,2.411623002364367,NUM,"NUM: 0.34, CCONJ: 0.24, ADJ: 0.14, DET: 0.11, PRON: 0.09, PROPN: 0.06",True,359,0,5.886104031450156
el,eller,NOUN,NOUN,0.685323078074829,0.8984985975836332,ADJ,"NOUN: 0.69, ADJ: 0.31",True,81,0,4.406719247264253
ben,benim,PRON,PRON,0.614767428544865,1.6599914502896118,ADV,"PRON: 0.61, ADV: 0.21, CCONJ: 0.08, PROPN: 0.06",True,310,0,5.739792912179234
bellek,belleğime,NOUN,NOUN,,,,,False,0,0,0.0
gir,girip,VERB,VERB,1.0,0.0,,VERB: 1.00,True,63,0,4.1588830833596715
ora,oradan,NOUN,NOUN,0.06614595594686694,1.725004869700506,PRON,"PRON: 0.60, PROPN: 0.15, ADV: 0.12, NOUN: 0.07, ADJ: 0.06",True,29,0,3.4011973816621555
inan,inanılmaz,VERB,VERB,1.0,0.0,,VERB: 1.00,True,23,0,3.1780538303479458
seviş,sevişmeler,VERB,NOUN,,,,,True,9,1,2.302585092994046
çıkar,çıkartıyorlardı,VERB,VERB,1.0,0.0,,VERB: 1.00,True,34,0,3.5553480614894135
.,.,PUNCT,PUNCT,,,,,True,3283,0,8.096817470572319
başka,Başkalarının,ADJ,ADJ,0.019678146206921186,1.7040643896520111,PRON,"PRON: 0.56, ADV: 0.22, PROPN: 0.14, NOUN: 0.06",True,35,0,3.58351893845611
en,en,ADV,ADV,0.22782607963906426,2.317896341903966,CCONJ,"CCONJ: 0.30, ADV: 0.23, PROPN: 0.21, ADJ: 0.14, PRON: 0.11",True,92,0,4.532599493153256
iyi,iyi,ADJ,ADJ,0.03291619485831978,1.0997597953020077,PRON,"PRON: 0.75, ADV: 0.18",True,58,0,4.07753744390572
gizle,gizlenen,VERB,VERB,,,,,True,1,0,0.6931471805599453
sır,sırlarına,NOUN,NOUN,,,,,True,6,0,1.9459101490553132
bile,bile,ADV,ADV,0.0,1.3965541340455074,ADP,"ADP: 0.56, CCONJ: 0.36",True,36,0,3.6109179126442243
ulaş,ulaşmanın,VERB,VERB,1.0,0.0,,VERB: 1.00,True,28,0,3.367295829986474
daima,daima,ADV,ADV,,,,,True,1,0,0.6931471805599453
bir,bir,NUM,NUM,0.3916735022215744,1.8552050660223744,DET,"DET: 0.40, NUM: 0.39, ADJ: 0.09, PROPN: 0.06, NOUN: 0.06",True,170,0,5.14166355650266
yol,yolu,NOUN,NOUN,0.6842241948632438,0.8997285111212396,ADJ,"NOUN: 0.68, ADJ: 0.32",True,46,0,3.8501476017100584
bulun,bulunurdu,VERB,VERB,1.0,0.0,,VERB: 1.00,True,18,0,2.9444389791664403
",",",",PUNCT,PUNCT,,,,,True,2285,0,7.734558844354756
ama,ama,CCONJ,CCONJ,0.26313102212215905,1.8047829885976687,PRON,"PRON: 0.46, CCONJ: 0.26, ADV: 0.22",True,139,0,4.941642422609304
insan,insanın,NOUN,NOUN,0.6842686317549259,0.8996789321325918,ADJ,"NOUN: 0.68, ADJ: 0.32",True,68,0,4.23410650459726
kendi,kendi,PRON,PRON,0.6796575105452602,1.4263748283851931,ADV,"PRON: 0.68, ADV: 0.19, PROPN: 0.06",True,126,0,4.844187086458591
sır,sırlarına,NOUN,NOUN,,,,,True,6,0,1.9459101490553132
eriş,erişmesi,VERB,VERB,,,,,False,0,0,0.0
neredeyse,neredeyse,ADV,ADV,,,,,True,4,0,1.6094379124341003
imkânsız,imkansız,ADJ,ADJ,,,,,True,2,0,1.0986122886681098
i,dı,AUX,AUX,0.47697018772995686,1.861138213598426,ADP,"AUX: 0.48, ADP: 0.26, CCONJ: 0.18, PROPN: 0.06",True,546,0,6.304448802421981
ve,ve,CCONJ,CCONJ,0.23925769350174309,2.411623002364367,NUM,"NUM: 0.34, CCONJ: 0.24, ADJ: 0.14, DET: 0.11, PRON: 0.09, PROPN: 0.06",True,359,0,5.886104031450156
yazarlık,yazarlık,NOUN,NOUN,,,,,False,0,0,0.0
bu,bu,DET,DET,0.6017857940157323,1.5300103231456785,NUM,"DET: 0.60, NUM: 0.20, ADJ: 0.15",True,350,0,5.860786223465865
imkan,imkan,NOUN,NOUN,,,,,True,9,0,2.302585092994046
siz,sız,ADP,ADP,0.3340274831620072,2.1348321686976823,AUX,"ADP: 0.33, AUX: 0.31, CCONJ: 0.24",True,28,0,3.367295829986474
_,ı,ADP,ADP,,,,,True,70,0,4.2626798770413155
yaşa,yaşamak,VERB,VERB,1.0,0.0,,VERB: 1.00,True,55,0,4.02535169073515
i,tı,AUX,AUX,0.47697018772995686,1.861138213598426,ADP,"AUX: 0.48, ADP: 0.26, CCONJ: 0.18, PROPN: 0.06",True,546,0,6.304448802421981
sürekli,sürekli,ADV,ADV,,,,,True,6,0,1.9459101490553132
.,.,PUNCT,PUNCT,,,,,True,3283,0,8.096817470572319
her,Her,DET,DET,0.5393270671644539,1.4044282159240997,NUM,"DET: 0.54, NUM: 0.36, ADJ: 0.09",True,91,0,4.5217885770490405
sabah,sabah,NOUN,NOUN,0.11450917871831384,0.7864342524726671,PRON,"PRON: 0.84, NOUN: 0.11",True,16,0,2.833213344056216
bir,bir,DET,NUM,0.49958184875865663,1.6482580173109218,NUM,"DET: 0.50, NUM: 0.30, ADJ: 0.15",True,616,1,6.424869023905388
başka,başkası,ADJ,ADJ,0.019678146206921186,1.7040643896520111,PRON,"PRON: 0.56, ADV: 0.22, PROPN: 0.14, NOUN: 0.06",True,35,0,3.58351893845611
gibi,gibi,ADP,ADP,0.36045769630430313,1.8400611893764562,AUX,"ADP: 0.36, AUX: 0.30, CCONJ: 0.28",True,145,0,4.983606621708336
",",",",PUNCT,PUNCT,,,,,True,2285,0,7.734558844354756
pişmanlık,pişmanlıklarla,NOUN,NOUN,,,,,False,0,0,0.0
ve,ve,CCONJ,CCONJ,0.23925769350174309,2.411623002364367,NUM,"NUM: 0.34, CCONJ: 0.24, ADJ: 0.14, DET: 0.11, PRON: 0.09, PROPN: 0.06",True,359,0,5.886104031450156
sıkıntı,sıkıntıyla,NOUN,NOUN,,,,,True,5,0,1.791759469228055
uyan,uyanırım,VERB,VERB,,,,,True,9,0,2.302585092994046
.,.,PUNCT,PUNCT,,,,,True,3283,0,8.096817470572319
tam,Tam,ADV,ADV,,,,,True,9,0,2.302585092994046
da,da,CCONJ,CCONJ,0.13730810580889885,1.6721173968196932,AUX,"AUX: 0.44, ADP: 0.38, CCONJ: 0.14",True,275,0,5.62040086571715
o,o,PRON,PRON,0.5961784524857141,1.6538184960634559,ADV,"PRON: 0.60, ADV: 0.24, CCONJ: 0.07, PROPN: 0.05",True,264,0,5.579729825986222
satır,satır,NOUN,NOUN,,,,,True,4,0,1.6094379124341003
gibi,gibi,ADP,ADP,0.36045769630430313,1.8400611893764562,AUX,"ADP: 0.36, AUX: 0.30, CCONJ: 0.28",True,145,0,4.983606621708336
i,ydim,AUX,AUX,0.47697018772995686,1.861138213598426,ADP,"AUX: 0.48, ADP: 0.26, CCONJ: 0.18, PROPN: 0.06",True,546,0,6.304448802421981
o,o,DET,DET,0.6447660992254824,1.4376147671166477,NUM,"DET: 0.64, NUM: 0.18, ADJ: 0.13",True,113,0,4.736198448394496
sabah,sabah,NOUN,NOUN,0.11450917871831384,0.7864342524726671,PRON,"PRON: 0.84, NOUN: 0.11",True,16,0,2.833213344056216
",",",",PUNCT,PUNCT,,,,,True,2285,0,7.734558844354756
bir,bir,NUM,NUM,0.3916735022215744,1.8552050660223744,DET,"DET: 0.40, NUM: 0.39, ADJ: 0.09, PROPN: 0.06, NOUN: 0.06",True,170,0,5.14166355650266
başka,başkası,ADJ,ADJ,0.019678146206921186,1.7040643896520111,PRON,"PRON: 0.56, ADV: 0.22, PROPN: 0.14, NOUN: 0.06",True,35,0,3.58351893845611
gibi,gibi,ADP,ADP,0.36045769630430313,1.8400611893764562,AUX,"ADP: 0.36, AUX: 0.30, CCONJ: 0.28",True,145,0,4.983606621708336
",",",",PUNCT,PUNCT,,,,,True,2285,0,7.734558844354756
pişman,pişman,ADJ,ADJ,,,,,False,0,0,0.0
ve,ve,CCONJ,CCONJ,0.23925769350174309,2.411623002364367,NUM,"NUM: 0.34, CCONJ: 0.24, ADJ: 0.14, DET: 0.11, PRON: 0.09, PROPN: 0.06",True,359,0,5.886104031450156
sıkıntı,sıkıntı,NOUN,NOUN,,,,,True,5,0,1.791759469228055
li,lı,ADP,ADP,0.2797323618856777,2.3836488217196035,AUX,"AUX: 0.30, ADP: 0.28, CCONJ: 0.23, NUM: 0.08",True,182,0,5.209486152841421
.,.,PUNCT,PUNCT,,,,,True,3283,0,8.096817470572319
buhar,Buharlar,NOUN,NOUN,,,,,False,0,0,0.0
fışkır,fışkırtan,VERB,VERB,,,,,True,1,0,0.6931471805599453
kayna,kaynar,VERB,ADJ,,,,,True,1,1,0.6931471805599453
su,suyla,NOUN,NOUN,0.37788059771129073,1.5666120185629735,PRON,"NOUN: 0.38, PRON: 0.36, ADJ: 0.26",True,23,0,3.1780538303479458
bir,bir,DET,DET,0.49958184875865663,1.6482580173109218,NUM,"DET: 0.50, NUM: 0.30, ADJ: 0.15",True,616,0,6.424869023905388
duş,duş,NOUN,NOUN,,,,,False,0,0,0.0
al,aldım,VERB,VERB,1.0,0.0,,VERB: 1.00,True,169,0,5.135798437050262
;,;,PUNCT,PUNCT,,,,,True,84,0,4.442651256490317
su,su,NOUN,NOUN,0.37788059771129073,1.5666120185629735,PRON,"NOUN: 0.38, PRON: 0.36, ADJ: 0.26",True,23,0,3.1780538303479458
cilt,cildimi,NOUN,NOUN,,,,,False,0,0,0.0
yak,yakarak,VERB,VERB,,,,,True,5,0,1.791759469228055
tazele,tazeliyordu,VERB,VERB,,,,,False,0,0,0.0
ben,beni,PRON,PRON,0.614767428544865,1.6599914502896118,ADV,"PRON: 0.61, ADV: 0.21, CCONJ: 0.08, PROPN: 0.06",True,310,0,5.739792912179234
",",",",PUNCT,PUNCT,,,,,True,2285,0,7.734558844354756
sonra,sonra,ADP,ADV,0.3753969513334362,1.9295725955468828,AUX,"ADP: 0.38, AUX: 0.28, CCONJ: 0.27, ADV: 0.06",True,66,1,4.204692619390966
bir,bir,DET,DET,0.49958184875865663,1.6482580173109218,NUM,"DET: 0.50, NUM: 0.30, ADJ: 0.15",True,616,0,6.424869023905388
çay,çay,NOUN,NOUN,,,,,True,2,0,1.0986122886681098
",",",",PUNCT,PUNCT,,,,,True,2285,0,7.734558844354756
birkaç,birkaç,DET,DET,0.5516988906261615,1.566308828045479,NUM,"DET: 0.55, NUM: 0.28, ADJ: 0.13",True,22,0,3.1354942159291497
ayçöreği,ayçöreği,NOUN,NOUN,,,,,False,0,0,0.0
",",",",PUNCT,PUNCT,,,,,True,2285,0,7.734558844354756
sabah,sabah,NOUN,NOUN,0.11450917871831384,0.7864342524726671,PRON,"PRON: 0.84, NOUN: 0.11",True,16,0,2.833213344056216
