lemma,form,gold_upos,pred_upos,purity,entropy,rival,distribution,in_train,train_freq,pos_err,log_freq
فِي,في,ADP,ADP,1.0,0.0,,ADP: 1.00,True,6872,0,8.835355971121606
مُحَاكَمَة,محاكمة,NOUN,NOUN,,,,,True,10,0,2.3978952727983707
وَزِير,وزير,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,626,0,6.440946540632921
مَال,المال,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,108,0,4.6913478822291435
سَابِق,السابق,ADJ,ADJ,1.0,0.0,,ADJ: 1.00,True,135,0,4.912654885736052
دُكتُور,الدكتور,NOUN,NOUN,0.019432474580627294,0.8663640494840664,PROPN,"PROPN: 0.77, X: 0.21",True,173,0,5.159055299214529
محيي,محيي,X,X,,,,,True,4,0,1.6094379124341003
دِين,الدين,NOUN,X,1.0,0.0,,NOUN: 1.00,True,38,1,3.6635616461296463
غَرِيب,الغريب,NOUN,X,,,,,False,0,1,0.0
وَ,و,CCONJ,CCONJ,0.2090750068234723,1.3819851224977189,ADP,"ADP: 0.61, CCONJ: 0.21, PART: 0.18",True,13018,0,9.474165107897397
9,9,NUM,NUM,0.6076972401761017,1.2224267620003506,NOUN,"NUM: 0.61, NOUN: 0.33, ADJ: 0.07",True,66,0,4.204692619390966
مِن,من,ADP,ADP,1.0,0.0,,ADP: 1.00,True,4246,0,8.353968130313271
كَبِير,كبار,ADJ,ADJ,1.0,0.0,,ADJ: 1.00,True,247,0,5.5134287461649825
مُوَظَّف,الموظفين,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,27,0,3.332204510175204
وَ,و,CCONJ,CCONJ,0.2090750068234723,1.3819851224977189,ADP,"ADP: 0.61, CCONJ: 0.21, PART: 0.18",True,13018,0,9.474165107897397
رَجُل,رجال,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,142,0,4.962844630259907
عَمَل,الأعمال,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,484,0,6.184148890937483
بَينَ,بين,ADP,ADP,1.0,0.0,,ADP: 1.00,True,804,0,6.690842277418564
هُوَ,هم,PRON,PRON,0.0,0.9793157066976844,X,"X: 0.58, NOUN: 0.42",True,8533,0,9.051813463747946
ثَلَاثَة,ثلاثة,NUM,NUM,0.8959032775728211,0.4818489797913567,NOUN,"NUM: 0.90, NOUN: 0.10",True,152,0,5.030437921392435
قَضَى,يقضون,VERB,VERB,1.0,0.0,,VERB: 1.00,True,31,0,3.4657359027997265
فَترَة,فترة,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,181,0,5.204006687076795
حَبس,حبس,NOUN,NOUN,,,,,True,3,0,1.3862943611198906
اِحتِيَاطِيّ,احتياطي,ADJ,ADJ,,,,,True,2,0,1.0986122886681098
فِي,في,ADP,ADP,1.0,0.0,,ADP: 1.00,True,6872,0,8.835355971121606
13,13,NUM,NUM,1.0,0.0,,NUM: 1.00,True,40,0,3.713572066704308
مِن,من,ADP,ADP,1.0,0.0,,ADP: 1.00,True,4246,0,8.353968130313271
شَهر,الشهر,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,220,0,5.3981627015177525
مُقبِل,المقبل,ADJ,ADJ,1.0,0.0,,ADJ: 1.00,True,191,0,5.2574953720277815
،,،,PUNCT,PUNCT,,,,,True,3813,0,8.246433786160365
أَمَامَ,أمام,ADP,ADP,1.0,0.0,,ADP: 1.00,True,152,0,5.030437921392435
إِحدَى,إحدى,NOUN,NOUN,0.6013528243423159,0.970153740192418,X,"NOUN: 0.60, X: 0.40",True,56,0,4.04305126783455
دَائِرَة,دوائر,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,19,0,2.995732273553991
مَحكَمَة,محكمة,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,28,0,3.367295829986474
أَمن,أمن,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,172,0,5.153291594497779
دَولَة,الدولة,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,674,0,6.51471269087253
أَعلَى,العليا,ADJ,ADJ,1.0,0.0,,ADJ: 1.00,True,44,0,3.8066624897703196
بِ,ب,ADP,ADP,1.0,0.0,,ADP: 1.00,True,4868,0,8.4906438561827
تُهمَة,تهم,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,11,0,2.4849066497880004
تَعَلَّق,تتعلق,VERB,VERB,0.9179414045379113,0.40939156550408934,ADJ,"VERB: 0.92, ADJ: 0.08",True,49,0,3.912023005428146
بِ,ب,ADP,ADP,1.0,0.0,,ADP: 1.00,True,4868,0,8.4906438561827
فَسَاد,الفساد,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,20,0,3.044522437723423
.,.,PUNCT,PUNCT,,,,,True,6081,0,8.71308886823731
وَ,و,CCONJ,CCONJ,0.2090750068234723,1.3819851224977189,ADP,"ADP: 0.61, CCONJ: 0.21, PART: 0.18",True,13018,0,9.474165107897397
أَفَاد,أفادت,VERB,VERB,1.0,0.0,,VERB: 1.00,True,70,0,4.2626798770413155
مَصدَر,مصادر,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,260,0,5.564520407322694
مُطَّلِع,مطلعة,ADJ,ADJ,1.0,0.0,,ADJ: 1.00,True,12,0,2.5649493574615367
أَنَّ,أن,SCONJ,SCONJ,0.1860113912672327,2.344537305474792,PART,"PART: 0.27, ADV: 0.22, CCONJ: 0.21, SCONJ: 0.19, AUX: 0.10",True,2768,0,7.926241523170962
لَائِحَة,لائحة,NOUN,NOUN,,,,,True,10,0,2.3978952727983707
اِتِّهَام,الاتهام,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,35,0,3.58351893845611
فِي,في,ADP,ADP,1.0,0.0,,ADP: 1.00,True,6872,0,8.835355971121606
قَضِيَّة,القضية,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,147,0,4.997212273764115
سَلَّم,سلمت,VERB,VERB,1.0,0.0,,VERB: 1.00,True,22,0,3.1354942159291497
إِلَى,إلى,ADP,ADP,1.0,0.0,,ADP: 1.00,True,2604,0,7.865187954187467
مَحكَمَة,المحكمة,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,28,0,3.367295829986474
اِستِعدَاد,استعداداً,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,40,0,3.713572066704308
لِ,ل,ADP,ADP,1.0,0.0,,ADP: 1.00,True,5529,0,8.61794309451638
إِبلَاغ,إبلاغ,NOUN,NOUN,,,,,True,3,0,1.3862943611198906
مُتَّهَم,المتهمين,ADJ,ADJ,0.2705800028064431,0.8422956731126935,NOUN,"NOUN: 0.73, ADJ: 0.27",True,12,0,2.5649493574615367
بِ,ب,ADP,ADP,1.0,0.0,,ADP: 1.00,True,4868,0,8.4906438561827
مَوعِد,موعد,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,33,0,3.5263605246161616
مُثُول,مثول,NOUN,NOUN,,,,,True,1,0,0.6931471805599453
هُوَ,هم,PRON,PRON,0.0,0.9793157066976844,X,"X: 0.58, NOUN: 0.42",True,8533,0,9.051813463747946
أَمَامَ,أمام,ADP,ADP,1.0,0.0,,ADP: 1.00,True,152,0,5.030437921392435
هُوَ,ها,PRON,PRON,0.0,0.9793157066976844,X,"X: 0.58, NOUN: 0.42",True,8533,0,9.051813463747946
.,.,PUNCT,PUNCT,,,,,True,6081,0,8.71308886823731
وَ,و,CCONJ,CCONJ,0.2090750068234723,1.3819851224977189,ADP,"ADP: 0.61, CCONJ: 0.21, PART: 0.18",True,13018,0,9.474165107897397
كَان,كان,VERB,VERB,1.0,0.0,,VERB: 1.00,True,672,0,6.511745329644728
نَائِب,النائب,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,179,0,5.19295685089021
عَامّ,العام,ADJ,ADJ,1.0,0.0,,ADJ: 1.00,True,262,0,5.572154032177765
مُستَشَار,المستشار,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,34,0,3.5553480614894135
ماهر,ماهر,X,X,0.5635014678326398,1.1056844893135709,ADV,"X: 0.56, ADV: 0.42",True,26,0,3.295836866004329
عَبداَلوَاحِد,عبدالواحد,PROPN,PROPN,,,,,False,0,0,0.0
أَحَال,أحال,VERB,VERB,,,,,True,6,0,1.9459101490553132
غَرِيب,الغريب,NOUN,X,,,,,False,0,1,0.0
وَ,و,CCONJ,CCONJ,0.2090750068234723,1.3819851224977189,ADP,"ADP: 0.61, CCONJ: 0.21, PART: 0.18",True,13018,0,9.474165107897397
رَئِيس,رئيس,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,751,0,6.62273632394984
مَصلَحَة,مصلحة,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,83,0,4.430816798843313
جُمرُك,الجمارك,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,36,0,3.6109179126442243
سَابِق,السابق,ADJ,ADJ,1.0,0.0,,ADJ: 1.00,True,135,0,4.912654885736052
علي,علي,X,X,0.9862947198413929,0.10446010577939946,NOUN,X: 0.99,True,50,0,3.9318256327243257
طٰهٰ,طه,PROPN,PROPN,,,,,True,6,0,1.9459101490553132
وَ,و,CCONJ,CCONJ,0.2090750068234723,1.3819851224977189,ADP,"ADP: 0.61, CCONJ: 0.21, PART: 0.18",True,13018,0,9.474165107897397
4,4,NUM,NUM,0.9889123115883305,0.0879205438403228,NOUN,NUM: 0.99,True,93,0,4.543294782270004
مِن,من,ADP,ADP,1.0,0.0,,ADP: 1.00,True,4246,0,8.353968130313271
عَامِل,العاملين,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,119,0,4.787491742782046
فِي,في,ADP,ADP,1.0,0.0,,ADP: 1.00,True,6872,0,8.835355971121606
جُمرُك,الجمارك,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,36,0,3.6109179126442243
وَ,و,CCONJ,CCONJ,0.2090750068234723,1.3819851224977189,ADP,"ADP: 0.61, CCONJ: 0.21, PART: 0.18",True,13018,0,9.474165107897397
أَربَعَة,أربعة,NUM,NUM,0.8651049157972215,0.6996664899036394,NOUN,"NUM: 0.87, NOUN: 0.08, ADJ: 0.05",True,69,0,4.248495242049359
رَجُل,رجال,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,142,0,4.962844630259907
عَمَل,أعمال,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,484,0,6.184148890937483
فِي,في,ADP,ADP,1.0,0.0,,ADP: 1.00,True,6872,0,8.835355971121606
حُزَيرَان,حزيران,NOUN,NOUN,,,,,True,2,0,1.0986122886681098
(,(,PUNCT,PUNCT,,,,,True,597,0,6.393590753950631
يُونِيُو,يونيو,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,38,0,3.6635616461296463
),),PUNCT,PUNCT,,,,,True,597,0,6.393590753950631
مَاضِي,الماضي,ADJ,ADJ,1.0,0.0,,ADJ: 1.00,True,308,0,5.733341276897746
عَلَى,على,ADP,ADP,1.0,0.0,,ADP: 1.00,True,2892,0,7.970049304976135
مَحكَمَة,المحكمة,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,28,0,3.367295829986474
بَعدَ,بعد,ADP,ADP,1.0,0.0,,ADP: 1.00,True,459,0,6.131226489483141
مَا,ما,DET,DET,0.6796552138077646,1.1660827056394418,CCONJ,"DET: 0.68, CCONJ: 0.26",True,814,0,6.703188113240863
نَسَب,نسب,VERB,VERB,,,,,True,6,0,1.9459101490553132
إِلَى,إلى,ADP,ADP,1.0,0.0,,ADP: 1.00,True,2604,0,7.865187954187467
أَوَّل,الأول,ADJ,ADJ,1.0,0.0,,ADJ: 1.00,True,365,0,5.902633333401366
»,»,PUNCT,PUNCT,,,,,True,494,0,6.20455776256869
حُصُول,الحصول,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,72,0,4.290459441148391
عَلَى,على,ADP,ADP,1.0,0.0,,ADP: 1.00,True,2892,0,7.970049304976135
ربح,ربح,X,NOUN,,,,,False,0,1,0.0
وَ,و,CCONJ,CCONJ,0.2090750068234723,1.3819851224977189,ADP,"ADP: 0.61, CCONJ: 0.21, PART: 0.18",True,13018,0,9.474165107897397
مَنفَعَة,منفعة,NOUN,NOUN,,,,,True,5,0,1.791759469228055
مِن,من,ADP,ADP,1.0,0.0,,ADP: 1.00,True,4246,0,8.353968130313271
عَمَل,أعمال,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,484,0,6.184148890937483
وَظِيفَة,وظيفة,NOUN,NOUN,,,,,True,9,0,2.302585092994046
هُوَ,ه,PRON,PRON,0.0,0.9793157066976844,X,"X: 0.58, NOUN: 0.42",True,8533,0,9.051813463747946
كَ,ك,ADP,ADP,0.92512429087965,0.38386089225944603,CCONJ,"ADP: 0.93, CCONJ: 0.07",True,158,0,5.0689042022202315
وَزِير,وزير,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,626,0,6.440946540632921
وَ,و,CCONJ,CCONJ,0.2090750068234723,1.3819851224977189,ADP,"ADP: 0.61, CCONJ: 0.21, PART: 0.18",True,13018,0,9.474165107897397
إِضرَار,الإضرار,NOUN,NOUN,,,,,False,0,0,0.0
بِ,ب,ADP,ADP,1.0,0.0,,ADP: 1.00,True,4868,0,8.4906438561827
مَال,أموال,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,108,0,4.6913478822291435
جُمرُك,الجمارك,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,36,0,3.6109179126442243
وَ,و,CCONJ,CCONJ,0.2090750068234723,1.3819851224977189,ADP,"ADP: 0.61, CCONJ: 0.21, PART: 0.18",True,13018,0,9.474165107897397
مَصلَحَة,مصالح,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,83,0,4.430816798843313
هُوَ,ها,PRON,PRON,0.0,0.9793157066976844,X,"X: 0.58, NOUN: 0.42",True,8533,0,9.051813463747946
عَمد,عمداً,NOUN,NOUN,,,,,False,0,0,0.0
«,«,PUNCT,PUNCT,,,,,True,492,0,6.20050917404269
.,.,PUNCT,PUNCT,,,,,True,6081,0,8.71308886823731
وَ,و,CCONJ,CCONJ,0.2090750068234723,1.3819851224977189,ADP,"ADP: 0.61, CCONJ: 0.21, PART: 0.18",True,13018,0,9.474165107897397
نَسَب,نسبت,VERB,VERB,,,,,True,6,0,1.9459101490553132
نِيَابَة,النيابة,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,15,0,2.772588722239781
إِلَى,إلى,ADP,ADP,1.0,0.0,,ADP: 1.00,True,2604,0,7.865187954187467
بَاقِي,باقي,ADJ,ADJ,0.0,0.0,NOUN,NOUN: 1.00,True,21,0,3.091042453358316
مُتَّهَم,المتهمين,ADJ,ADJ,0.2705800028064431,0.8422956731126935,NOUN,"NOUN: 0.73, ADJ: 0.27",True,12,0,2.5649493574615367
»,»,PUNCT,PUNCT,,,,,True,494,0,6.20455776256869
الاضرار,الاضرار,X,NOUN,,,,,True,1,1,0.6931471805599453
بِ,ب,ADP,ADP,1.0,0.0,,ADP: 1.00,True,4868,0,8.4906438561827
مَال,أموال,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,108,0,4.6913478822291435
مَصلَحَة,مصلحة,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,83,0,4.430816798843313
جُمرُك,الجمارك,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,36,0,3.6109179126442243
والتربح,والتربح,X,X,,,,,False,0,0,0.0
وَ,و,CCONJ,CCONJ,0.2090750068234723,1.3819851224977189,ADP,"ADP: 0.61, CCONJ: 0.21, PART: 0.18",True,13018,0,9.474165107897397
رَشوَة,الرشوة,NOUN,NOUN,,,,,True,2,0,1.0986122886681098
«,«,PUNCT,PUNCT,,,,,True,492,0,6.20050917404269
.,.,PUNCT,PUNCT,,,,,True,6081,0,8.71308886823731
وَ,و,CCONJ,CCONJ,0.2090750068234723,1.3819851224977189,ADP,"ADP: 0.61, CCONJ: 0.21, PART: 0.18",True,13018,0,9.474165107897397
تَعَلَّق,تتعلق,VERB,VERB,0.9179414045379113,0.40939156550408934,ADJ,"VERB: 0.92, ADJ: 0.08",True,49,0,3.912023005428146
قَضِيَّة,القضية,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,147,0,4.997212273764115
بِ,ب,ADP,ADP,1.0,0.0,,ADP: 1.00,True,4868,0,8.4906438561827
ثَلَاثُون,ثلاثين,NUM,NUM,,,,,True,3,0,1.3862943611198906
وَاقِعَة,واقعة,NOUN,NOUN,,,,,True,1,0,0.6931471805599453
بَينَ,بين,ADP,ADP,1.0,0.0,,ADP: 1.00,True,804,0,6.690842277418564
هُوَ,ها,PRON,PRON,0.0,0.9793157066976844,X,"X: 0.58, NOUN: 0.42",True,8533,0,9.051813463747946
خَمسَة,خمس,NUM,NUM,0.9284079129250321,0.37183711585031937,NOUN,"NUM: 0.93, NOUN: 0.07",True,55,0,4.02535169073515
وَقِيعَة,وقائع,NOUN,NOUN,,,,,True,5,0,1.791759469228055
مَنسُوب,منسوبة,ADJ,ADJ,,,,,True,3,0,1.3862943611198906
إِلَى,الى,ADP,ADP,1.0,0.0,,ADP: 1.00,True,2604,0,7.865187954187467
وَزِير,الوزير,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,626,0,6.440946540632921
وَ,و,CCONJ,CCONJ,0.2090750068234723,1.3819851224977189,ADP,"ADP: 0.61, CCONJ: 0.21, PART: 0.18",True,13018,0,9.474165107897397
رَئِيس,رئيس,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,751,0,6.62273632394984
مَصلَحَة,مصلحة,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,83,0,4.430816798843313
جُمرُك,الجمارك,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,36,0,3.6109179126442243
وَ,و,CCONJ,CCONJ,0.2090750068234723,1.3819851224977189,ADP,"ADP: 0.61, CCONJ: 0.21, PART: 0.18",True,13018,0,9.474165107897397
مُدِير,مدير,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,71,0,4.276666119016055
مَكتَب,مكتب,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,77,0,4.356708826689592
رَئِيس,رئيس,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,751,0,6.62273632394984
مَصلَحَة,المصلحة,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,83,0,4.430816798843313
أمينة,أمينة,X,X,,,,,True,1,0,0.6931471805599453
مُحَمَّد,محمد,NOUN,X,0.00882591197425599,0.07290510965514246,X,X: 0.99,True,35,1,3.58351893845611
عَبداَلمُنعِم,عبدالمنعم,PROPN,PROPN,,,,,True,2,0,1.0986122886681098
.,.,PUNCT,PUNCT,,,,,True,6081,0,8.71308886823731
وَ,و,CCONJ,CCONJ,0.2090750068234723,1.3819851224977189,ADP,"ADP: 0.61, CCONJ: 0.21, PART: 0.18",True,13018,0,9.474165107897397
فِي,في,ADP,ADP,1.0,0.0,,ADP: 1.00,True,6872,0,8.835355971121606
ضَوء,ضوء,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,26,0,3.295836866004329
تَدَاعِي,تداعيات,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,20,0,3.044522437723423
قَضِيَّة,القضية,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,147,0,4.997212273764115
تَمّ,تم,VERB,VERB,1.0,0.0,,VERB: 1.00,True,419,0,6.040254711277414
إِحَالَة,إحالة,NOUN,NOUN,,,,,True,7,0,2.0794415416798357
رَئِيس,رئيسي,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,751,0,6.62273632394984
مَصلَحَة,مصلحة,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,83,0,4.430816798843313
جُمرُك,الجمارك,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,36,0,3.6109179126442243
سَابِق,السابقين,ADJ,ADJ,1.0,0.0,,ADJ: 1.00,True,135,0,4.912654885736052
وَ,و,CCONJ,CCONJ,0.2090750068234723,1.3819851224977189,ADP,"ADP: 0.61, CCONJ: 0.21, PART: 0.18",True,13018,0,9.474165107897397
27,27,NUM,NUM,1.0,0.0,,NUM: 1.00,True,32,0,3.4965075614664802
آخَر,آخرين,ADJ,ADJ,1.0,0.0,,ADJ: 1.00,True,405,0,6.0063531596017325
عَلَى,على,ADP,ADP,1.0,0.0,,ADP: 1.00,True,2892,0,7.970049304976135
مُحَاكَمَة,المحاكمة,NOUN,NOUN,,,,,True,10,0,2.3978952727983707
تَأدِيبِيّ,التأديبية,ADJ,ADJ,,,,,False,0,0,0.0
بِ,ب,ADP,ADP,1.0,0.0,,ADP: 1.00,True,4868,0,8.4906438561827
تُهمَة,تهمة,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,11,0,2.4849066497880004
الاضرار,الاضرار,X,NOUN,,,,,True,1,1,0.6931471805599453
بِ,ب,ADP,ADP,1.0,0.0,,ADP: 1.00,True,4868,0,8.4906438561827
حَقّ,حقوق,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,102,0,4.634728988229636
الحزانة,الحزانة,X,NOUN,,,,,False,0,1,0.0
عَامّ,العامة,ADJ,ADJ,1.0,0.0,,ADJ: 1.00,True,262,0,5.572154032177765
.,.,PUNCT,PUNCT,,,,,True,6081,0,8.71308886823731
وَ,و,CCONJ,CCONJ,0.2090750068234723,1.3819851224977189,ADP,"ADP: 0.61, CCONJ: 0.21, PART: 0.18",True,13018,0,9.474165107897397
مَثَّل,تمثل,VERB,VERB,1.0,0.0,,VERB: 1.00,True,88,0,4.48863636973214
6,6,NUM,NUM,0.9482764950162315,0.32295203753166035,X,NUM: 0.95,True,140,0,4.948759890378168
وقائع,وقائع,X,NOUN,,,,,False,0,1,0.0
جَرِيمَة,جرائم,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,24,0,3.2188758248682006
تهرب,تهرب,X,VERB,,,,,False,0,1,0.0
مِن,من,ADP,ADP,1.0,0.0,,ADP: 1.00,True,4246,0,8.353968130313271
جُمرُك,الجمارك,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,36,0,3.6109179126442243
وَ,و,CCONJ,CCONJ,0.2090750068234723,1.3819851224977189,ADP,"ADP: 0.61, CCONJ: 0.21, PART: 0.18",True,13018,0,9.474165107897397
حَفِظ,حفظت,VERB,VERB,,,,,True,1,0,0.6931471805599453
12,12,NUM,NUM,0.992903681729661,0.060859995043190014,NOUN,NUM: 0.99,True,76,0,4.343805421853684
وَاقِعَة,واقعة,NOUN,NOUN,,,,,True,1,0,0.6931471805599453
لِأَنَّ,لأن,CCONJ,CCONJ,0.17234439091043421,2.4916848219947783,SCONJ,"SCONJ: 0.30, ADV: 0.18, CCONJ: 0.17, PART: 0.17, AUX: 0.08, DET: 0.08",True,109,0,4.700480365792417
هُوَ,ها,PRON,PRON,0.0,0.9793157066976844,X,"X: 0.58, NOUN: 0.42",True,8533,0,9.051813463747946
لَم,لم,PART,PART,0.1805054926009252,2.2753534455618514,AUX,"AUX: 0.28, CCONJ: 0.23, PART: 0.18, DET: 0.18, SCONJ: 0.13",True,357,0,5.8805329864007
تَضَمَّن,تتضمن,VERB,VERB,1.0,0.0,,VERB: 1.00,True,70,0,4.2626798770413155
أَيّ,أي,ADJ,ADJ,0.06532282116795982,1.2322204300104702,NUM,"NUM: 0.59, NOUN: 0.34, ADJ: 0.07",True,268,0,5.594711379601839
مُخَالَفَة,مخالفة,NOUN,NOUN,,,,,True,2,0,1.0986122886681098
وَ,و,CCONJ,CCONJ,0.2090750068234723,1.3819851224977189,ADP,"ADP: 0.61, CCONJ: 0.21, PART: 0.18",True,13018,0,9.474165107897397
لَم,لم,PART,PART,0.1805054926009252,2.2753534455618514,AUX,"AUX: 0.28, CCONJ: 0.23, PART: 0.18, DET: 0.18, SCONJ: 0.13",True,357,0,5.8805329864007
كَان,يكن,VERB,VERB,1.0,0.0,,VERB: 1.00,True,672,0,6.511745329644728
فِي,في,ADP,ADP,1.0,0.0,,ADP: 1.00,True,6872,0,8.835355971121606
هُوَ,ها,PRON,PRON,0.0,0.9793157066976844,X,"X: 0.58, NOUN: 0.42",True,8533,0,9.051813463747946
أَيّ,اي,ADJ,ADJ,0.06532282116795982,1.2322204300104702,NUM,"NUM: 0.59, NOUN: 0.34, ADJ: 0.07",True,268,0,5.594711379601839
جَرِيمَة,جريمة,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,24,0,3.2188758248682006
.,.,PUNCT,PUNCT,,,,,True,6081,0,8.71308886823731
وَ,و,CCONJ,CCONJ,0.2090750068234723,1.3819851224977189,ADP,"ADP: 0.61, CCONJ: 0.21, PART: 0.18",True,13018,0,9.474165107897397
بَلَغ,بلغ,VERB,VERB,1.0,0.0,,VERB: 1.00,True,190,0,5.25227342804663
مَجمُوع,مجموع,ADJ,ADJ,0.1498937055225505,0.6095742388151517,NOUN,"NOUN: 0.85, ADJ: 0.15",True,13,0,2.6390573296152584
الاضرار,الاضرار,X,NOUN,,,,,True,1,1,0.6931471805599453
بِ,ب,ADP,ADP,1.0,0.0,,ADP: 1.00,True,4868,0,8.4906438561827
مَال,المال,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,108,0,4.6913478822291435
عَامّ,العام,ADJ,ADJ,1.0,0.0,,ADJ: 1.00,True,262,0,5.572154032177765
نَتِيجَة,نتيجة,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,116,0,4.762173934797756
تلك,تلك,X,DET,,,,,True,6,1,1.9459101490553132
حَوَالَى,حوالى,ADP,ADP,0.36611686265817084,1.2046739355109428,PART,"PART: 0.58, ADP: 0.37, X: 0.05",True,82,0,4.418840607796598
40,40,NUM,NUM,1.0,0.0,,NUM: 1.00,True,30,0,3.4339872044851463
مليون,مليون,X,NUM,0.10774125563682109,0.8896662212752532,NUM,"NUM: 0.83, X: 0.11",True,34,1,3.5553480614894135
.,.,PUNCT,PUNCT,,,,,True,6081,0,8.71308886823731
بَحث,البحث,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,138,0,4.9344739331306915
فِي,في,ADP,ADP,1.0,0.0,,ADP: 1.00,True,6872,0,8.835355971121606
تَأخِير,تأخير,NOUN,NOUN,,,,,True,7,0,2.0794415416798357
تَخصِيص,تخصيص,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,43,0,3.784189633918261
شَرِكَة,شركات,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,655,0,6.486160788944089
كَهرَبَاء,الكهرباء,NOUN,NOUN,0.375634540004042,0.9549003981270485,NUM,"NUM: 0.62, NOUN: 0.38",True,50,0,3.9318256327243257
وَ,و,CCONJ,CCONJ,0.2090750068234723,1.3819851224977189,ADP,"ADP: 0.61, CCONJ: 0.21, PART: 0.18",True,13018,0,9.474165107897397
اِتِّصَال,الاتصالات,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,87,0,4.477336814478207
.,.,PUNCT,PUNCT,,,,,True,6081,0,8.71308886823731
مِصر,مصر,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,642,0,6.466144724237619
أَجَّل,تؤجل,VERB,VERB,,,,,True,2,0,1.0986122886681098
مَشرُوع,مشاريع,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,379,0,5.940171252720432
بِ,ب,ADP,ADP,1.0,0.0,,ADP: 1.00,True,4868,0,8.4906438561827
قِيمَة,قيمة,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,172,0,5.153291594497779
10,10,NUM,NUM,0.9498360963489175,0.28709280039660956,NOUN,"NUM: 0.95, NOUN: 0.05",True,88,0,4.48863636973214
بِليُون,بلايين,NUM,NUM,0.6968306317542224,1.227217666825905,X,"NUM: 0.70, X: 0.21, NOUN: 0.07",True,87,0,4.477336814478207
